개방자치단체코드,관리번호,설치장소명,설치장소상세,설치시도명,설치시군구명,설치시설구분명,서비스제공사명,와이파이SSID,설치연월,소재지도로명주소,소재지지번주소,관리기관명,관리기관전화번호,WGS84위도,WGS84경도,데이터기준일자,데이터갱신구분,데이터갱신시점,최종수정시점
3740000,202637400000701189,지동교,경기도 수원시 팔달구 영동 8,경기도,수원시,기타,SKB,PublicWiFi@Suwon,202306,경기도 수원시 팔달구 수원천로255번길 6 (영동),경기도 수원시 팔달구 영동 8,디지털정책과,031-5191-2299,37.277481,127.018275,2026-05-12,I,2026-05-15 18:45:29,2026-05-12 16:18:10
3740000,202637400000701190,중앙어린이공원,경기도 수원시 권선구 권선동 946,경기도,수원시,편의시설,KT,PublicWiFi@Suwon,202306,,경기도 수원시 권선구 권선동 946,디지털정책과,031-5191-2299,37.262383,127.022776,2026-05-12,I,2026-05-15 18:45:29,2026-05-12 16:18:10
3740000,202637400000701191,영통 견우직녀 광장,경기도 수원시 영통구 영통동 995-3,경기도,수원시,편의시설,KT,PublicWiFi@Suwon,202306,경기도 수원시 영통구 봉영로 1598 (영통동),경기도 수원시 영통구 영통동 995-3,디지털정책과,031-5191-2299,37.253311,127.073813,2026-05-12,I,2026-05-15 18:45:29,2026-05-12 16:18:10
3740000,202637400000701192,일월공원 쉼터 앞,경기도 수원시 권선구 구운동 457-1,경기도,수원시,편의시설,KT,PublicWiFi@Suwon,202312,,경기도 수원시 권선구 구운동 457-1,디지털정책과,031-5191-2299,37.28538,126.973633,2026-05-12,I,2026-05-15 18:45:29,2026-05-12 16:18:10
3740000,202637400000701193,일월공원 운동시설 앞,경기도 수원시 장안구 율천동 442-2,경기도,수원시,편의시설,KT,PublicWiFi@Suwon,202312,,경기도 수원시 장안구 율천동 442-2,디지털정책과,031-5191-2299,37.285794,126.975499,2026-05-12,I,2026-05-15 18:45:29,2026-05-12 16:18:10
3740000,202637400000701194,수원시 청소년 문화센터 온누리아트홀,경기도 수원시 팔달구 인계동 333,경기도,수원시,서민·복지시설,KT,PublicWiFi@Suwon,202312,경기도 수원시 팔달구 권광로 293,경기도 수원시 팔달구 인계동 333,디지털정책과,031-5191-2299,37.273368,127.035098,2026-05-12,I,2026-05-15 18:45:29,2026-05-12 16:18:10
3740000,202637400000701195,영흥수목원 온실,경기도 수원시 영통구 영통동 36-3,경기도,수원시,편의시설,LGU+,PublicWiFi@Suwon,202312,경기도 수원시 영통구 영통로 435,경기도 수원시 영통구 영통동 36-3,통신사,031-5191-2299,37.260619,127.073084,2026-05-12,I,2026-05-15 18:45:29,2026-05-12 16:18:10
3740000,202637400000701196,영흥수목원 잔디마당,경기도 수원시 영통구 영통동 36-3,경기도,수원시,편의시설,LGU+,PublicWiFi@Suwon,202312,경기도 수원시 영통구 영통로 435,경기도 수원시 영통구 영통동 36-3,통신사,031-5191-2299,37.260619,127.073084,2026-05-12,I,2026-05-15 18:45:29,2026-05-12 16:18:10
3740000,202637400000701197,영흥수목원 정조효원,경기도 수원시 영통구 영통동 36-3,경기도,수원시,편의시설,LGU+,PublicWiFi@Suwon,202312,경기도 수원시 영통구 영통로 435,경기도 수원시 영통구 영통동 36-3,통신사,031-5191-2299,37.260619,127.073084,2026-05-12,I,2026-05-15 18:45:29,2026-05-12 16:18:10
3740000,202637400000701198,영흥수목원 연못,경기도 수원시 영통구 영통동 36-3,경기도,수원시,편의시설,LGU+,PublicWiFi@Suwon,202312,경기도 수원시 영통구 영통로 435,경기도 수원시 영통구 영통동 36-3,통신사,031-5191-2299,37.260619,127.073084,2026-05-12,I,2026-05-15 18:45:29,2026-05-12 16:18:10
3740000,202637400000701199,영흥숲공원 숲놀이터,경기도 수원시 영통구 원천동 309,경기도,수원시,편의시설,LGU+,PublicWiFi@Suwon,202312,경기도 수원시 영통구 영흥숲길 50 (원천동),경기도 수원시 영통구 원천동 309,통신사,031-5191-2299,37.26004,127.072754,2026-05-12,I,2026-05-15 18:45:29,2026-05-12 16:18:10
3740000,202637400000701200,영흥숲공원 바닥분수,경기도 수원시 영통구 원천동 309,경기도,수원시,편의시설,LGU+,PublicWiFi@Suwon,202312,경기도 수원시 영통구 영흥숲길 50 (원천동),경기도 수원시 영통구 원천동 309,통신사,031-5191-2299,37.26004,127.072754,2026-05-12,I,2026-05-15 18:45:29,2026-05-12 16:18:10
3740000,202637400000701201,영흥수목원 방문자센터,경기도 수원시 영통구 영통동 21-1,경기도,수원시,편의시설,KT,PublicWiFi@Suwon,202312,,경기도 수원시 영통구 영통동 21-1,디지털정책과,031-5191-2299,37.262265,127.070915,2026-05-12,I,2026-05-15 18:45:29,2026-05-12 16:18:10
3740000,202637400000701202,밤밭노인복지관,경기도 수원시 장안구 율천동 40-1,경기도,수원시,서민·복지시설,LGU+,Public WiFi Free,202312,경기도 수원시 장안구 상률로53 (율전동),경기도 수원시 장안구 율천동 40-1,디지털정책과,031-5191-2299,37.306202,126.971855,2026-05-12,I,2026-05-15 18:45:29,2026-05-12 16:18:10
3740000,202637400000701203,서호노인복지관_2,경기도 수원시 권선구 구운동 501,경기도,수원시,서민·복지시설,LGU+,Public WiFi Free,202312,경기도 수원시 권선구 구운로4번길 34 (구운동),경기도 수원시 권선구 구운동 501,통신사,031-5191-2299,37.27849619,126.9761901,2026-05-12,I,2026-05-15 18:45:29,2026-05-12 16:18:10
3740000,202637400000701204,광교노인복지관,경기도 수원시 영통구 이의동 1328-1,경기도,수원시,서민·복지시설,LGU+,Public WiFi Free,202312,경기도 수원시 영통구 센트럴타운로 22 (이의동),경기도 수원시 영통구 이의동 1328-1,통신사,031-5191-2299,37.289372,127.057472,2026-05-12,I,2026-05-15 18:45:29,2026-05-12 16:18:10
3740000,202637400000701205,영통종합사회복지관,경기도 수원시 영통구 영통동 1012-5,경기도,수원시,서민·복지시설,LGU+,Public WiFi Free,202312,경기도 수원시 영통구 반달로45,경기도 수원시 영통구 영통동 1012-5,통신사,031-5191-2299,37.250589,127.077368,2026-05-12,I,2026-05-15 18:45:29,2026-05-12 16:18:10
3740000,202637400000701206,능실종합사회복지관,경기도 수원시 권선구 호매실동 1415,경기도,수원시,서민·복지시설,LGU+,Public WiFi Free,202312,경기도 수원시 권선구 호매실로 166번길10,경기도 수원시 권선구 호매실동 1415,통신사,031-5191-2299,37.258081,126.959102,2026-05-12,I,2026-05-15 18:45:29,2026-05-12 16:18:10
3740000,202637400000701207,종합운동장 축구장 홈 응원석,경기도 수원시 장안구 조원동 775,경기도,수원시,편의시설,LGU+,Public WiFi Free,202312,경기도 수원시 장안구 경수대로 893,경기도 수원시 장안구 조원동 775,통신사,031-5191-2299,37.297117,127.011312,2026-05-12,I,2026-05-15 18:45:29,2026-05-12 16:18:10
3740000,202637400000701208,종합운동장 축구장 원정 응원석,경기도 수원시 장안구 조원동 775,경기도,수원시,편의시설,LGU+,Public WiFi Free,202312,경기도 수원시 장안구 경수대로 893,경기도 수원시 장안구 조원동 775,통신사,031-5191-2299,37.297117,127.011312,2026-05-12,I,2026-05-15 18:45:29,2026-05-12 16:18:10
3740000,202637400000701209,종합운동장 축구장 VIP 응원석,경기도 수원시 장안구 조원동 775,경기도,수원시,편의시설,LGU+,Public WiFi Free,202312,경기도 수원시 장안구 경수대로 893,경기도 수원시 장안구 조원동 775,통신사,031-5191-2299,37.297117,127.011312,2026-05-12,I,2026-05-15 18:45:29,2026-05-12 16:18:10
3740000,202637400000701210,종합운동장 축구장 기자석,경기도 수원시 장안구 조원동 775,경기도,수원시,편의시설,LGU+,Public WiFi Free,202312,경기도 수원시 장안구 경수대로 893,경기도 수원시 장안구 조원동 775,통신사,031-5191-2299,37.297117,127.011312,2026-05-12,I,2026-05-15 18:45:29,2026-05-12 16:18:10
3740000,202637400000701211,영통3동 행정복지센터,경기도 수원시 영통구 영통동 989-6,경기도,수원시,관공서,KT,PublicWiFi@Suwon,202401,경기도 수원시 영통구 매영로 386,경기도 수원시 영통구 영통동 989-6,디지털정책과,031-5191-2299,37.24952,127.07389,2026-05-12,I,2026-05-15 18:45:29,2026-05-12 16:18:10
3740000,202637400000701212,율천동 행정복지센터,경기도 수원시 장안구 율전동 433-2,경기도,수원시,관공서,KT,PublicWiFi@Suwon,202402,경기도 수원시 장안구 서부로2106번길 27(율전동),경기도 수원시 장안구 율전동 433-2,디지털정책과,031-5191-2299,37.29761518,126.9714246,2026-05-12,I,2026-05-15 18:45:29,2026-05-12 16:18:10
3740000,202637400000701213,정자1동 행정복지센터,경기도 수원시 장안구 정자동 840-96,경기도,수원시,관공서,KT,PublicWiFi@Suwon,202402,경기도 수원시 장안구 정자로130번길 20(정자동),경기도 수원시 장안구 정자동 840-96,디지털정책과,031-5191-2299,37.30221359,126.9912924,2026-05-12,I,2026-05-15 18:45:29,2026-05-12 16:18:10
3740000,202637400000701214,정자2동 행정복지센터,경기도 수원시 장안구 정자동 32-7,경기도,수원시,관공서,KT,PublicWiFi@Suwon,202402,경기도 수원시 장안구 송정로24번길 34(정자동),경기도 수원시 장안구 정자동 32-7,디지털정책과,031-5191-2299,37.2950777,127.0004376,2026-05-12,I,2026-05-15 18:45:29,2026-05-12 16:18:10
3740000,202637400000701215,조원1동 행정복지센터,경기도 수원시 장안구 조원동 735,경기도,수원시,관공서,KT,PublicWiFi@Suwon,202402,경기도 수원시 장안구 금당로 56(조원동),경기도 수원시 장안구 조원동 735,디지털정책과,031-5191-2299,37.30179829,127.0164992,2026-05-12,I,2026-05-15 18:45:29,2026-05-12 16:18:10
3740000,202637400000701216,조원2동 행정복지센터,경기도 수원시 장안구 조원동 877,경기도,수원시,관공서,KT,PublicWiFi@Suwon,202402,경기도 수원시 장안구 송원로 109-50(조원동),경기도 수원시 장안구 조원동 877,디지털정책과,031-5191-2299,37.30561583,127.0096781,2026-05-12,I,2026-05-15 18:45:29,2026-05-12 16:18:10
3740000,202637400000701217,연무동 행정복지센터,경기도 수원시 장안구 연무동 181-1,경기도,수원시,관공서,KT,PublicWiFi@Suwon,202402,경기도 수원시 장안구 경수대로 757(연무동),경기도 수원시 장안구 연무동 181-1,디지털정책과,031-5191-2299,37.29055974,127.0215311,2026-05-12,I,2026-05-15 18:45:29,2026-05-12 16:18:10
3740000,202637400000701218,세류1동 행정복지센터,경기도 수원시 권선구 세류동 223-2,경기도,수원시,관공서,KT,PublicWiFi@Suwon,202402,경기도 수원시 권선구 세류로38번길 10(세류동),경기도 수원시 권선구 세류동 223-2,디지털정책과,031-5191-2299,37.26219308,127.0079815,2026-05-12,I,2026-05-15 18:45:29,2026-05-12 16:18:10
3740000,202637400000701219,세류3동 행정복지센터,경기도 수원시 권선구 세류동 476-11,경기도,수원시,관공서,KT,PublicWiFi@Suwon,202402,경기도 수원시 권선구 정조로 557(세류동),경기도 수원시 권선구 세류동 476-11,디지털정책과,031-5191-2299,37.2590463,127.0119447,2026-05-12,I,2026-05-15 18:45:29,2026-05-12 16:18:10
3740000,202637400000701220,평동 행정복지센터,경기도 수원시 권선구 평동 35-6,경기도,수원시,관공서,KT,PublicWiFi@Suwon,202402,경기도 수원시 권선구 평동로76번길 13(평동),경기도 수원시 권선구 평동 35-6,디지털정책과,031-5191-2299,37.25805922,126.9941698,2026-05-12,I,2026-05-15 18:45:29,2026-05-12 16:18:10
3740000,202637400000701221,서둔동 행정복지센터,경기도 수원시 권선구 서둔동 207-13,경기도,수원시,관공서,KT,PublicWiFi@Suwon,202402,경기도 수원시 권선구 서호로 146(서둔동),경기도 수원시 권선구 서둔동 207-13,디지털정책과,031-5191-2299,37.27260136,126.9860688,2026-05-12,I,2026-05-15 18:45:29,2026-05-12 16:18:10
3740000,202637400000701222,구운동 행정복지센터,경기도 수원시 권선구 구운동 965,경기도,수원시,관공서,KT,PublicWiFi@Suwon,202402,경기도 수원시 권선구 구운로47번길 57-33(구운동),경기도 수원시 권선구 구운동 965,디지털정책과,031-5191-2299,37.27711836,126.9714684,2026-05-12,I,2026-05-15 18:45:29,2026-05-12 16:18:10
3740000,202637400000701223,권선1동 행정복지센터,경기도 수원시 권선구 권선동 1034-5,경기도,수원시,관공서,KT,PublicWiFi@Suwon,202402,경기도 수원시 권선구 경수대로352번길 29(권선동),경기도 수원시 권선구 권선동 1034-5,디지털정책과,031-5191-2299,37.25775045,127.0246059,2026-05-12,I,2026-05-15 18:45:29,2026-05-12 16:18:10
3740000,202637400000701224,권선2동 행정복지센터,경기도 수원시 권선구 권선동 1268-2,경기도,수원시,관공서,KT,PublicWiFi@Suwon,202402,경기도 수원시 권선구 권중로 85(권선동),경기도 수원시 권선구 권선동 1268-2,디지털정책과,031-5191-2299,37.25132304,127.0297122,2026-05-12,I,2026-05-15 18:45:29,2026-05-12 16:18:10
3740000,202637400000701225,곡선동 행정복지센터,경기도 수원시 권선구 곡반정동 525,경기도,수원시,관공서,KT,PublicWiFi@Suwon,202402,경기도 수원시 권선구 동수원로146번길 174(곡반정동),경기도 수원시 권선구 곡반정동 525,디지털정책과,031-5191-2299,37.24331719,127.0333291,2026-05-12,I,2026-05-15 18:45:29,2026-05-12 16:18:10
3740000,202637400000701226,입북동 행정복지센터,경기도 수원시 권선구 입북동 429-9,경기도,수원시,관공서,KT,PublicWiFi@Suwon,202402,경기도 수원시 권선구 입북로 17(입북동),경기도 수원시 권선구 입북동 429-9,디지털정책과,031-5191-2299,37.29321105,126.9595438,2026-05-12,I,2026-05-15 18:45:29,2026-05-12 16:18:10
3740000,202637400000701227,행궁동 행정복지센터,경기도 수원시 팔달구 신풍동 100,경기도,수원시,관공서,KT,PublicWiFi@Suwon,202402,경기도 수원시 팔달구 신풍로23번길 40(신풍동),경기도 수원시 팔달구 신풍동 100,디지털정책과,031-5191-2299,37.28404832,127.0126478,2026-05-12,I,2026-05-15 18:45:29,2026-05-12 16:18:10
3740000,202637400000701228,매교동 행정복지센터,경기도 수원시 팔달구 매교동 88-1,경기도,수원시,관공서,KT,PublicWiFi@Suwon,202402,경기도 수원시 팔달구 효원로89번길 60(매교동),경기도 수원시 팔달구 매교동 88-1,디지털정책과,031-5191-2299,37.26857187,127.0142507,2026-05-12,I,2026-05-15 18:45:29,2026-05-12 16:18:10
3740000,202637400000701229,화서2동 행정복지센터,경기도 수원시 팔달구 화서동 689-1,경기도,수원시,관공서,KT,PublicWiFi@Suwon,202402,경기도 수원시 팔달구 화산로6번길 6(화서동),경기도 수원시 팔달구 화서동 689-1,디지털정책과,031-5191-2299,37.2850898,126.986283,2026-05-12,I,2026-05-15 18:45:29,2026-05-12 16:18:10
3740000,202637400000701230,우만1동 행정복지센터,경기도 수원시 팔달구 우만동 245,경기도,수원시,관공서,KT,PublicWiFi@Suwon,202402,경기도 수원시 팔달구 경수대로656번길 37-17(우만동),경기도 수원시 팔달구 우만동 245,디지털정책과,031-5191-2299,37.290106,127.0350278,2026-05-12,I,2026-05-15 18:45:29,2026-05-12 16:18:10
3740000,202637400000701231,우만2동 행정복지센터,경기도 수원시 팔달구 우만동 108-3,경기도,수원시,관공서,KT,PublicWiFi@Suwon,202402,경기도 수원시 팔달구 중부대로207번길 33(우만동),경기도 수원시 팔달구 우만동 108-3,디지털정책과,031-5191-2299,37.27800174,127.0397805,2026-05-12,I,2026-05-15 18:45:29,2026-05-12 16:18:10
3740000,202637400000701232,매탄2동 행정복지센터,경기도 수원시 영통구 매탄동 198-99,경기도,수원시,관공서,KT,PublicWiFi@Suwon,202402,경기도 수원시 영통구 매영로39번길 21(매탄동),경기도 수원시 영통구 매탄동 198-99,디지털정책과,031-5191-2299,37.27014905,127.0474386,2026-05-12,I,2026-05-15 18:45:29,2026-05-12 16:18:10
3740000,202637400000701233,매탄4동 행정복지센터,경기도 수원시 영통구 매탄동 232-2,경기도,수원시,관공서,KT,PublicWiFi@Suwon,202402,경기도 수원시 영통구 산남로 26-4(매탄동),경기도 수원시 영통구 매탄동 232-2,디지털정책과,031-5191-2299,37.26512073,127.0487071,2026-05-12,I,2026-05-15 18:45:29,2026-05-12 16:18:10
3740000,202637400000701234,원천동 행정복지센터,경기도 수원시 영통구 원천동 610,경기도,수원시,관공서,KT,PublicWiFi@Suwon,202402,경기도 수원시 영통구 중부대로 339(원천동),경기도 수원시 영통구 원천동 610,디지털정책과,031-5191-2299,37.27349484,127.0532676,2026-05-12,I,2026-05-15 18:45:29,2026-05-12 16:18:10
3740000,202637400000701235,광교2동 행정복지센터,경기도 수원시 영통구 하동 976,경기도,수원시,관공서,KT,PublicWiFi@Suwon,202402,경기도 수원시 영통구 법조로 149번길 155(하동),경기도 수원시 영통구 하동 976,디지털정책과,031-5191-2299,37.29225652,127.0701028,2026-05-12,I,2026-05-15 18:45:29,2026-05-12 16:18:10
3740000,202637400000701236,영통1동 행정복지센터,경기도 수원시 영통구 영통동 947-6,경기도,수원시,관공서,KT,PublicWiFi@Suwon,202402,경기도 수원시 영통구 봉영로1759번길 23(영통동),경기도 수원시 영통구 영통동 947-6,디지털정책과,031-5191-2299,37.26634317,127.0805545,2026-05-12,I,2026-05-15 18:45:29,2026-05-12 16:18:10
3740000,202637400000701237,영통2동 행정복지센터,경기도 수원시 영통구 영통동 977-3,경기도,수원시,관공서,KT,PublicWiFi@Suwon,202402,경기도 수원시 영통구 영통로217번길 12(영통동),경기도 수원시 영통구 영통동 977-3,디지털정책과,031-5191-2299,37.24696313,127.0563236,2026-05-12,I,2026-05-15 18:45:29,2026-05-12 16:18:10
3740000,202637400000701238,장안구보건소,경기도 수원시 장안구 조원동 888,경기도,수원시,관공서,KT,PublicWiFi@Suwon,202402,경기도 수원시 장안구 송원로 101(조원동),경기도 수원시 장안구 조원동 888,디지털정책과,031-5191-2299,37.30338127,127.0096236,2026-05-12,I,2026-05-15 18:45:29,2026-05-12 16:18:10
3740000,202637400000701239,권선구보건소,경기도 수원시 권선구 탑동 910,경기도,수원시,관공서,KT,PublicWiFi@Suwon,202402,경기도 수원시 권선구 호매실로 22-50(탑동),경기도 수원시 권선구 탑동 910,디지털정책과,031-5191-2299,37.25874424,126.9711281,2026-05-12,I,2026-05-15 18:45:29,2026-05-12 16:18:10
3740000,202637400000701240,팔달구보건소,경기도 수원시 팔달구 교동 56-1,경기도,수원시,관공서,KT,PublicWiFi@Suwon,202402,경기도 수원시 팔달구 팔달산로 6(교동),경기도 수원시 팔달구 교동 56-1,디지털정책과,031-5191-2299,37.27149864,127.0125194,2026-05-12,I,2026-05-15 18:45:29,2026-05-12 16:18:10
3740000,202637400000701241,영통구보건소,경기도 수원시 영통구 영통동 961-18,경기도,수원시,관공서,KT,PublicWiFi@Suwon,202402,경기도 수원시 영통구 영통로 396(영통동),경기도 수원시 영통구 영통동 961-18,디지털정책과,031-5191-2299,37.2568819,127.0697092,2026-05-12,I,2026-05-15 18:45:29,2026-05-12 16:18:10
3740000,202637400000701242,도로교통관리사업소,경기도 수원시 권선구 고색동 886-70,경기도,수원시,관공서,KT,PublicWiFi@Suwon,202402,경기도 수원시 권선구 서부로 1600(고색동),경기도 수원시 권선구 고색동 886-70,디지털정책과,031-5191-2299,37.25239486,126.9764193,2026-05-12,I,2026-05-15 18:45:29,2026-05-12 16:18:10
3740000,202637400000701243,장안구청 종합민원실,경기도 수원시 장안구 조원동 888,경기도,수원시,관공서,KT,PublicWiFi@Suwon,202402,경기도 수원시 장안구 송원로 101(조원동),경기도 수원시 장안구 조원동 888,디지털정책과,031-5191-2299,37.30338127,127.0096236,2026-05-12,I,2026-05-15 18:45:29,2026-05-12 16:18:10
3740000,202637400000701244,상수도사업소,경기도 수원시 장안구 하광교동 416-1,경기도,수원시,관공서,KT,PublicWiFi@Suwon,202402,경기도 수원시 장안구 광교산로 119(하광교동),경기도 수원시 장안구 하광교동 416-1,디지털정책과,031-5191-2299,37.30022113,127.0279268,2026-05-12,I,2026-05-15 18:45:29,2026-05-12 16:18:10
3740000,202637400000701245,수원 화성행궁 광장,경기도 수원시 팔달구 남창동 6-2,경기도,수원시,관광,KT,PublicWiFi@Suwon,202403,경기도 수원시 팔달구 정조로 825(남창동),경기도 수원시 팔달구 남창동 6-2,디지털정책과,031-5191-2299,37.28188202,127.014393,2026-05-12,I,2026-05-15 18:45:29,2026-05-12 16:18:10
3740000,202637400000701246,수원화성 서장대,경기도 수원시 팔달구 남창동 55-23,경기도,수원시,관광,KT,PublicWiFi@Suwon,202403,,경기도 수원시 팔달구 남창동 55-23,디지털정책과,031-5191-2299,37.280729,127.010311,2026-05-12,I,2026-05-15 18:45:29,2026-05-12 16:18:11
3740000,202637400000701247,수원 화성행궁 화령전,경기도 수원시 팔달구 남창동 6-2,경기도,수원시,관광,KT,PublicWiFi@Suwon,202403,경기도 수원시 팔달구 정조로 825(남창동),경기도 수원시 팔달구 남창동 6-2,디지털정책과,031-5191-2299,37.28188202,127.014393,2026-05-12,I,2026-05-15 18:45:29,2026-05-12 16:18:11
3740000,202637400000701248,올림픽공원,경기도 수원시 권선구 권선동 1012,경기도,수원시,편의시설,KT,PublicWiFi@Suwon,202405,경기도 수원시 권선구 효원로 240(권선동),경기도 수원시 권선구 권선동 1012,디지털정책과,031-5191-2299,37.26102262,127.026555,2026-05-12,I,2026-05-15 18:45:29,2026-05-12 16:18:11
3740000,202637400000701249,수원KT위즈파크.행정동우회관(01128),경기도 수원시 장안구 송죽동 504-1,경기도,수원시,교통시설,KT,Public WiFi Free,202405,경기도 수원시 장안구 송원로 51,경기도 수원시 장안구 송죽동 504-1,통신사,031-5191-2299,37.29995747,127.0076381,2026-05-12,I,2026-05-15 18:45:29,2026-05-12 16:18:11
3740000,202637400000701250,수원KT위즈파크(01131),경기도 수원시 장안구 조원동 775,경기도,수원시,교통시설,KT,Public WiFi Free,202405,경기도 수원시 장안구 경수대로 893(조원동),경기도 수원시 장안구 조원동 775,통신사,031-5191-2299,37.29860953,127.0075568,2026-05-12,I,2026-05-15 18:45:29,2026-05-12 16:18:11
3740000,202637400000701251,장안지하차도.수원KT위즈파크(01238),경기도 수원시 장안구 송죽동 499-3,경기도,수원시,교통시설,KT,Public WiFi Free,202405,경기도 수원시 장안구 경수대로 935,경기도 수원시 장안구 송죽동 499-3,통신사,031-5191-2299,37.30204425,127.0079271,2026-05-12,I,2026-05-15 18:45:29,2026-05-12 16:18:11
3740000,202637400000701252,수원KT위즈파크.수원종합운동장(01136),경기도 수원시 장안구 조원동 825,경기도,수원시,교통시설,KT,Public WiFi Free,202405,,경기도 수원시 장안구 조원동 825,통신사,031-5191-2299,37.299403,127.011713,2026-05-12,I,2026-05-15 18:45:29,2026-05-12 16:18:11
3740000,202637400000701253,수원KT위즈파크.수원종합운동장(01134),경기도 수원시 장안구 조원동 825,경기도,수원시,교통시설,KT,Public WiFi Free,202405,,경기도 수원시 장안구 조원동 825,통신사,031-5191-2299,37.3008,127.01052,2026-05-12,I,2026-05-15 18:45:29,2026-05-12 16:18:11
3740000,202637400000701254,수원종합운동장.로얄팰리스(01129),경기도 수원시 장안구 송죽동 514,경기도,수원시,교통시설,KT,Public WiFi Free,202405,경기도 수원시 장안구 송정로 83 (송죽동),경기도 수원시 장안구 송죽동 514,통신사,031-5191-2299,37.29610459,127.0082964,2026-05-12,I,2026-05-15 18:45:29,2026-05-12 16:18:11
3740000,202637400000701255,수원종합운동장.수원시체육회관(01130),경기도 수원시 장안구 조원동 680-1,경기도,수원시,교통시설,KT,Public WiFi Free,202405,경기도 수원시 장안구 정조로 998 (조원동),경기도 수원시 장안구 조원동 680-1,통신사,031-5191-2299,37.296223,127.008739,2026-05-12,I,2026-05-15 18:45:29,2026-05-12 16:18:11
3740000,202637400000701256,반려동물센터,경기도 수원시 영통구 하동 40-10,경기도,수원시,관공서,KT,PublicWiFi@Suwon,202501,경기도 수원시 영통구 광교호수로 234,경기도 수원시 영통구 하동 40-10,디지털정책과,031-5191-2299,37.285,127.0786,2026-05-12,I,2026-05-15 18:45:29,2026-05-12 16:18:11
3740000,202637400000701257,동공원,경기도 수원시 장안구 연무동 257-26,경기도,수원시,편의시설,KT,PublicWiFi@Suwon,202501,경기도 수원시 장안구 경수대로 744번길 49,경기도 수원시 장안구 연무동 257-26,디지털정책과,031-5191-2299,37.2922,127.0241,2026-05-12,I,2026-05-15 18:45:29,2026-05-12 16:18:11
3740000,202637400000701258,쪽박산 어린이공원,경기도 수원시 장안구 연무동 252-1,경기도,수원시,편의시설,KT,PublicWiFi@Suwon,202501,,경기도 수원시 장안구 연무동 252-1,디지털정책과,031-5191-2299,37.2933,127.0239,2026-05-12,I,2026-05-15 18:45:29,2026-05-12 16:18:11
3740000,202637400000701259,수원박물관,경기도 수원시 영통구 이의동 1088-10,경기도,수원시,지역문화시설,KT,PublicWiFi@Suwon,202504,경기도 수원시 영통구 창룡대로 265(이의동),경기도 수원시 영통구 이의동 1088-10,박물관사업소,031-5191-2299,37.2976457,127.0356313,2026-05-12,I,2026-05-15 18:45:29,2026-05-12 16:18:11
3740000,202637400000701260,수원화성박물관,경기도 수원시 팔달구 매향동 49,경기도,수원시,지역문화시설,KT,PublicWiFi@Suwon,202504,경기도 수원시 팔달구 창룡대로 21(매향동),경기도 수원시 팔달구 매향동 49,박물관사업소,031-5191-2299,37.28259139,127.0189849,2026-05-12,I,2026-05-15 18:45:29,2026-05-12 16:18:11
3740000,202637400000701261,수원광교박물관,경기도 수원시 영통구 이의동 403-2,경기도,수원시,지역문화시설,KT,PublicWiFi@Suwon,202504,경기도 수원시 영통구 광교로 182,경기도 수원시 영통구 이의동 403-2,박물관사업소,031-5191-2299,37.29634961,127.0514205,2026-05-12,I,2026-05-15 18:45:29,2026-05-12 16:18:11
3740000,202637400000701262,수원화성 용연,경기도 수원시 장안구 연무동 190,경기도,수원시,관광,KT,PublicWiFi@Suwon,202504,,경기도 수원시 장안구 연무동 190,디지털정책과,031-5191-2299,37.288299,127.019076,2026-05-12,I,2026-05-15 18:45:29,2026-05-12 16:18:11
3740000,202637400000701263,수원화성 동장대,경기도 수원시 팔달구 매향동 4,경기도,수원시,관광,KT,PublicWiFi@Suwon,202504,경기도 수원시 팔달구 창룡대로103번길 20,경기도 수원시 팔달구 매향동 4,디지털정책과,031-5191-2299,37.28843662,127.0229785,2026-05-12,I,2026-05-15 18:45:29,2026-05-12 16:18:11
3740000,202637400000701264,창룡문 안내소,경기도 수원시 팔달구 지동 261-1,경기도,수원시,관광,KT,PublicWiFi@Suwon,202504,경기도 수원시 팔달구 경수대로 697,경기도 수원시 팔달구 지동 261-1,디지털정책과,031-5191-2299,37.28736922,127.0257523,2026-05-12,I,2026-05-15 18:45:29,2026-05-12 16:18:11
3740000,202637400000701265,창룡문.연무대(03067),경기도 수원시 팔달구 매향동 3-32,경기도,수원시,교통시설,KT,PublicWiFi@Suwon,202504,경기도 수원시 팔달구 창룡대로 105,경기도 수원시 팔달구 매향동 3-32,디지털정책과,031-5191-2299,37.288184,127.02424,2026-05-12,I,2026-05-15 18:45:29,2026-05-12 16:18:11
3740000,202637400000701266,경희대정문(04241),경기도 수원시 영통구 영통동 1024-8,경기도,수원시,교통시설,KT,PublicWiFi@Suwon,202504,경기도 수원시 영통구 덕영대로 1701 (영통동),경기도 수원시 영통구 영통동 1024-8,디지털정책과,031-5191-2299,37.27860593,127.0435064,2026-05-12,I,2026-05-15 18:45:29,2026-05-12 16:18:11
3740000,202637400000701267,효원공원,경기도 수원시 팔달구 인계동 1117,경기도,수원시,편의시설,KT,PublicWiFi@Suwon,202504,경기도 수원시 팔달구 동수원로 397(인계동),경기도 수원시 팔달구 인계동 1117,디지털정책과,031-5191-2299,37.26467365,127.0394443,2026-05-12,I,2026-05-15 18:45:29,2026-05-12 16:18:11
